"tienda","categoria","sub_categoria","nombre","precio","fecha","precio_num","grupo"
"Farmacorp","cuidado_personal",NA,"Nivea Spray Dry Impact X 150Ml","Ahora Bs47,30",2025-06-12,47.3,"1"
"Farmacorp","cuidado_personal",NA,"Nivea Spray Fresh Ocean X 150Ml","Ahora Bs28,50",2025-06-12,28.5,"1"
"Farmacorp","cuidado_personal",NA,"Nivea Spray Protect And Care X 150Ml","Bs47,30",2025-06-12,47.3,"1"
"Farmacorp","cuidado_personal",NA,"Nivea Spray Sensitve Protect X 150Ml","Bs47,30",2025-06-12,47.3,"1"
"Farmacorp","cuidado_personal",NA,"Nivea Spray Silver Protect X 150Ml","Ahora Bs47,30",2025-06-12,47.3,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Antitranspirante Clear Gel X 80G","Ahora Bs66,40",2025-06-12,66.4,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Antitranspirante Lena Spray X 150Ml","Bs49,80",2025-06-12,49.8,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Barra Antitranspirante Adventure X 50G","Ahora Bs46,20",2025-06-12,46.2,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Barra Desodorante Fresh X 85G","Ahora Bs56,50",2025-06-12,56.5,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Barra Desodorante Mar Profundo X 85G","Ahora Bs56,50",2025-06-12,56.5,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Body Spray Mar Profundo X 150Ml","Ahora Bs50,00",2025-06-12,50,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Gel Antitranspirante Pure Sport X 80G","Bs66,40",2025-06-12,66.4,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Leña Barra Desodorante X 50G","Ahora Bs46,20",2025-06-12,46.2,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Mar Profundo Antitranspirante Spray X 150Ml","Ahora Bs49,80",2025-06-12,49.8,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Mar Profundo Barra Antitranspirante X 50G","Bs46,20",2025-06-12,46.2,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Mar Profundo Barra Desodorante X 50G","Ahora Bs46,20",2025-06-12,46.2,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Pack Barra Desodorante Fresh 3 Unidades X 50G","Ahora Bs92,50",2025-06-12,92.5,"3"
"Farmacorp","cuidado_personal",NA,"Old Spice Pack Body Spray Lena 2 X 150Ml","Bs83,80",2025-06-12,83.8,"1"
"Farmacorp","cuidado_personal",NA,"Old Spice Spray Desodorante Adventure X 150Ml","Ahora Bs49,80",2025-06-12,49.8,"1"
"Farmacorp","cuidado_personal",NA,"Recamier Deo Pies Desodorant Antitranspira X 260Ml","Bs96,90",2025-06-12,96.9,"3"
"Farmacorp","cuidado_personal",NA,"Recamier Deo Pies Desodorante Clinical X 260Ml","Bs96,90",2025-06-12,96.9,"3"
"Farmacorp","cuidado_personal",NA,"Recamier Deo Pies Desodorante Kids X 260Ml","Bs96,90",2025-06-12,96.9,"3"
"Farmacorp","cuidado_personal",NA,"Recamier Deo Pies Desodorante Para Mujer X 260Ml","Bs96,90",2025-06-12,96.9,"3"
"Farmacorp","cuidado_personal",NA,"Resolven Antitraspirante Spray X 30Ml","Bs407,90",2025-06-12,407.9,"2"
"Farmacorp","cuidado_personal",NA,"Revlon Hi And Dri Roll On Rosado X 50Ml","Ahora Bs26,60",2025-06-12,26.6,"1"
"Farmacorp","cuidado_personal",NA,"Rexona Men Roll On V8 X 50Ml","Ahora Bs28,10",2025-06-12,28.1,"1"
"Farmacorp","cuidado_personal",NA,"Rexona Roll On Bambo X 50Ml","Ahora Bs15,00",2025-06-12,15,"1"
"Farmacorp","cuidado_personal",NA,"Rexona Roll On Deo Power Dry X 50Ml","Ahora Bs28,10",2025-06-12,28.1,"1"
"Farmacorp","cuidado_personal",NA,"Rexona Roll On Men Antibacterial Invisible X 50Ml","Ahora Bs20,60",2025-06-12,20.6,"1"
"Farmacorp","cuidado_personal",NA,"Rexona Spray Powder Dry X 150Ml","Ahora Bs35,70",2025-06-12,35.7,"1"
"Farmacorp","cuidado_personal",NA,"Rexona Stick Men Xtra Cool X 50G","Ahora Bs37,30",2025-06-12,37.3,"1"
"Farmacorp","cuidado_personal",NA,"Rexona Stick Women Active Emotion X 50G","Ahora Bs37,30",2025-06-12,37.3,"1"
"Farmacorp","cuidado_personal",NA,"Rexona Stick Women Powder Dry X 50G","Ahora Bs37,30",2025-06-12,37.3,"1"
"Farmacorp","cuidado_personal",NA,"Secret Antitranspirante Spray Ph Balanced X 150Ml","Ahora Bs57,60",2025-06-12,57.6,"1"
"Farmacorp","cuidado_personal",NA,"Secret Antitranspirante Spray Power Protect X 150Ml","Ahora Bs57,60",2025-06-12,57.6,"1"
"Farmacorp","cuidado_personal",NA,"Secret Clear Antitranspirante Gel Orange Blossom X 45G","Ahora Bs53,90",2025-06-12,53.9,"1"
"Farmacorp","cuidado_personal",NA,"Secret Pack Antitranspirante Powder Protect 2 Unidades X 45G","Ahora Bs84,80",2025-06-12,84.8,"1"
"Farmacorp","cuidado_personal",NA,"Speed Stick Barra Extreme Ultra Men X 50G","Ahora Bs55,00",2025-06-12,55,"1"
"Farmacorp","cuidado_personal",NA,"Speed Stick Deo Aerosol Active X5 X 150Ml","Ahora Bs82,50",2025-06-12,82.5,"1"
"Farmacorp","cuidado_personal",NA,"Speed Stick Deo Aerosol Xtreme Ultra X 150Ml","Ahora Bs82,50",2025-06-12,82.5,"1"
"Farmacorp","cuidado_personal",NA,"Spray Antitranspirante Old Spice Adventure X 150 Ml","Ahora Bs49,80",2025-06-12,49.8,"1"
"Farmacorp","cuidado_personal",NA,"Stick Antitranspirante Rexona Men V8 X 50 Gr","Ahora Bs37,30",2025-06-12,37.3,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Plax Ice Enjuague Bucal X 250Ml","Ahora Bs60,00",2025-06-12,60,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Soft Mint Enjuage Bucal Plax X 500Ml","Ahora Bs90,30",2025-06-12,90.3,"3"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal Herbal Aloe X 500Ml","Ahora Bs108,50",2025-06-12,108.5,"3"
"Farmacorp","cuidado_personal",NA,"Bucalvex Fresh 5Mg Menta Clorhexidina X Comprimido","Bs0,97",2025-06-12,0.97,"1"
"Farmacorp","cuidado_personal",NA,"Clorex 5Mg Clorhexidina X Tableta","Ahora Bs5,11",2025-06-12,5.11,"1"
"Farmacorp","cuidado_personal",NA,"Clorex Enjuague Bucal Clorhexidina X 170Ml","Ahora Bs81,10",2025-06-12,81.1,"1"
"Farmacorp","cuidado_personal",NA,"Clorex Gel Dental Clorhexidina X 30G","Ahora Bs93,60",2025-06-12,93.6,"3"
"Farmacorp","cuidado_personal",NA,"Closeup Gel Dental Menthol Paradise X 90G","Ahora Bs15,40",2025-06-12,15.4,"1"
"Farmacorp","cuidado_personal",NA,"Closeup Gel Dental Red Hot X 90G","Ahora Bs16,70",2025-06-12,16.7,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Crema Dental Luminos White Carbon Activado X 75Ml","Ahora Bs49,10",2025-06-12,49.1,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Crema Dental Luminous White X 75Ml","Ahora Bs51,80",2025-06-12,51.8,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Crema Dental Minions X 100G","Ahora Bs35,40",2025-06-12,35.4,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Crema Dental Total 12 Carbon Activado X 150Ml","Ahora Bs50,70",2025-06-12,50.7,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Crema Máxima Protección Anticaries X 180G","Ahora Bs23,70",2025-06-12,23.7,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Enjuague Bucal Luminous White Carbon X 250Ml","Bs62,70",2025-06-12,62.7,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Enjuague Bucal Luminous White Carbon X 500Ml","Ahora Bs93,20",2025-06-12,93.2,"3"
"Farmacorp","cuidado_personal",NA,"Colgate Enjuague Bucal Plax Soft Mint X 250Ml","Ahora Bs60,00",2025-06-12,60,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Hilo Dental Menta X Unidad","Ahora Bs49,30",2025-06-12,49.3,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Pack Crema Dental Total 12 Carbon Activado X 75Ml","Ahora Bs69,30",2025-06-12,69.3,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Perio Gard Sol Bucal Sin Alcohol X 250Ml","Ahora Bs80,90",2025-06-12,80.9,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Plax Enjuague Bucal Odor Control X 1 L","Bs153,80",2025-06-12,153.8,"3"
"Farmacorp","cuidado_personal",NA,"Colgate Plax Enjuague Bucal Odor Control X 500Ml","Ahora Bs91,80",2025-06-12,91.8,"3"
"Farmacorp","cuidado_personal",NA,"Colgate Plax Enjuague Bucal Odox Control X 250Ml","Ahora Bs60,00",2025-06-12,60,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Plax Ice Enjuague Bucal X 1 L","Ahora Bs153,80",2025-06-12,153.8,"3"
"Farmacorp","cuidado_personal",NA,"Colgate Plax Ice Enjuague Bucal X 250Ml","Ahora Bs60,00",2025-06-12,60,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Plax Ice Enjuague Bucal X 500Ml","Ahora Bs73,40",2025-06-12,73.4,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Soft Mint Enjuage Bucal Plax X 500Ml","Ahora Bs90,30",2025-06-12,90.3,"3"
"Farmacorp","cuidado_personal",NA,"Colgate Total Hilo Dental Fluor Y Menta X Unidad","Ahora Bs40,60",2025-06-12,40.6,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Total Hilo Dental X Unidad","Ahora Bs33,60",2025-06-12,33.6,"1"
"Farmacorp","cuidado_personal",NA,"Colgate Triple Acción Crema Dental X 180G","Ahora Bs25,90",2025-06-12,25.9,"1"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Luminous White Brilliant X Pack","Ahora Bs93,10",2025-06-12,93.1,"3"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Luminous White X 125Ml","Ahora Bs72,70",2025-06-12,72.7,"1"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Max Fresh X 75Ml","Ahora Bs23,10",2025-06-12,23.1,"1"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Max White X 180G","Ahora Bs33,70",2025-06-12,33.7,"1"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Ninos X Unidad","Ahora Bs30,50",2025-06-12,30.5,"1"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Sensitive Pro Alivio X 75Ml","Ahora Bs57,10",2025-06-12,57.1,"1"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Total 12 Clean Mint X 150Ml","Ahora Bs50,40",2025-06-12,50.4,"1"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Total 12 Clean Mint X 75Ml","Ahora Bs71,90",2025-06-12,71.9,"1"
"Farmacorp","cuidado_personal",NA,"Crema Dental Colgate Total 12 Clean Mint X 96G","Ahora Bs20,30",2025-06-12,20.3,"1"
"Farmacorp","cuidado_personal",NA,"Denture Bb Gel Para Bebe Tutti Frutti X 30G","Ahora Bs56,70",2025-06-12,56.7,"1"
"Farmacorp","cuidado_personal",NA,"Denture Kids Gel Dental Prevención Completa X 50G","Ahora Bs65,50",2025-06-12,65.5,"1"
"Farmacorp","cuidado_personal",NA,"Enjuague Bucal Colgate Plax Kids Minions X 250Ml","Bs60,60",2025-06-12,60.6,"1"
"Farmacorp","cuidado_personal",NA,"Enjuague Bucal Listerine Cuidado Total X 250Ml","Ahora Bs36,70",2025-06-12,36.7,"1"
"Farmacorp","cuidado_personal",NA,"Fluocardent Intenso Enj Bucal X 500Ml Frescura Max","Bs89,50",2025-06-12,89.5,"3"
"Farmacorp","cuidado_personal",NA,"Fluocardent Kids Pasta Dental X 55G C Fluor","Ahora Bs26,00",2025-06-12,26,"1"
"Farmacorp","cuidado_personal",NA,"Fluocardent Pasta Dental Sensitive X 102G","Bs78,80",2025-06-12,78.8,"1"
"Farmacorp","cuidado_personal",NA,"Fluor Kin Calcium Enjuague Bucal Sabor Fresa X 500Ml","Ahora Bs110,30",2025-06-12,110.3,"3"
"Farmacorp","cuidado_personal",NA,"Fluor Kin Calcium Pasta Dental Sabor Fresa X 75Ml","Ahora Bs76,60",2025-06-12,76.6,"1"
"Farmacorp","cuidado_personal",NA,"Fluor Kin Enjuague Bucal X 500Ml","Ahora Bs100,00",2025-06-12,100,"3"
"Farmacorp","cuidado_personal",NA,"Fluor Kin Pasta Dental X 125Ml","Ahora Bs93,40",2025-06-12,93.4,"3"
"Farmacorp","cuidado_personal",NA,"Foramen 2 En 1 Blanqueadora X 100Ml","Ahora Bs74,00",2025-06-12,74,"1"
"Farmacorp","cuidado_personal",NA,"Foramen 2 En 1 Herbal Aloe X 100Ml","Ahora Bs74,00",2025-06-12,74,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Arco Con Hilo Dental X Unidad","Ahora Bs36,60",2025-06-12,36.6,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Baby Gel Dental Primeros Dientes X 30Ml","Bs62,50",2025-06-12,62.5,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Cinta Dental Extra Plana X Unidad","Ahora Bs72,30",2025-06-12,72.3,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Crema Dental Blanqueadora X 75Ml","Ahora Bs56,60",2025-06-12,56.6,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Crema Dental Charcoal X 75Ml","Ahora Bs58,10",2025-06-12,58.1,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Crema Dental Herbal Aloe X 75Ml","Ahora Bs57,60",2025-06-12,57.6,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Crema Dental Menta Refrescante X 75Ml","Ahora Bs43,30",2025-06-12,43.3,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Crema Dental Repara Y Protégé X 75Ml","Ahora Bs65,00",2025-06-12,65,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Encías Delicadas X Unidad","Ahora Bs48,60",2025-06-12,48.6,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal Gingivitis Nro. 1920 X 250Ml","Bs101,80",2025-06-12,101.8,"3"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal Herbal Aloe X 500Ml","Ahora Bs108,50",2025-06-12,108.5,"3"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal Hyaluronico X 250Ml","Ahora Bs101,80",2025-06-12,101.8,"3"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal Junior Fresa X 500Ml","Ahora Bs82,30",2025-06-12,82.3,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal Proteccion Noche X 500Ml","Ahora Bs80,70",2025-06-12,80.7,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal Protección X 500Ml","Ahora Bs82,30",2025-06-12,82.3,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal Sensibles X 500Ml","Ahora Bs93,20",2025-06-12,93.2,"3"
"Farmacorp","cuidado_personal",NA,"Foramen Enjuague Bucal X 500Ml Pre-Cepillado #3659","Ahora Bs83,00",2025-06-12,83,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Fix Crema Adhesiva X-Fuerte X 45G","Ahora Bs155,30",2025-06-12,155.3,"3"
"Farmacorp","cuidado_personal",NA,"Foramen Floss Hilo Dental Enhebrador X Unidad","Bs35,70",2025-06-12,35.7,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Gel Dental Kids Fresa X 75Ml","Ahora Bs47,90",2025-06-12,47.9,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Gel Dental Reparador X 15Ml","Ahora Bs54,00",2025-06-12,54,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Gel Dental X 50Ml","Ahora Bs35,70",2025-06-12,35.7,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Hilo Dental Mentolado Con Flúor X Unidad","Ahora Bs72,30",2025-06-12,72.3,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Interdental Conico X 6 Unidades","Ahora Bs104,40",2025-06-12,104.4,"3"
"Farmacorp","cuidado_personal",NA,"Foramen Interdental Extra Fino 6 Unidades X Blister","Bs104,40",2025-06-12,104.4,"3"
"Farmacorp","cuidado_personal",NA,"Foramen Pasta Dental Diente Sensibles+Blanqueador X 75Ml","Ahora Bs64,90",2025-06-12,64.9,"1"
"Farmacorp","cuidado_personal",NA,"Hilo Dental Reach Menta X Unidad","Ahora Bs75,20",2025-06-12,75.2,"1"
"Farmacorp","cuidado_personal",NA,"Hilo Dental Reach Menta X Unidad","Ahora Bs76,00",2025-06-12,76,"1"
"Farmacorp","cuidado_personal",NA,"Kin B5 Enjuague Bucal X 500Ml","Ahora Bs146,10",2025-06-12,146.1,"3"
"Farmacorp","cuidado_personal",NA,"Kin B5 Pasta Dental Tubo X 125Ml","Ahora Bs125,20",2025-06-12,125.2,"3"
"Farmacorp","cuidado_personal",NA,"Kin Gingival Enjuague Bucal X 250Ml","Ahora Bs99,50",2025-06-12,99.5,"3"
"Farmacorp","cuidado_personal",NA,"Kin Gingival Pasta Dental Tubo X 75Ml","Ahora Bs90,90",2025-06-12,90.9,"3"
"Farmacorp","cuidado_personal",NA,"Kin Oro Crema Adhesiva Extra Fuerte X 40Ml","Ahora Bs152,50",2025-06-12,152.5,"3"
"Farmacorp","cuidado_personal",NA,"Kin Pasta Dental Blanqueadora X 75Ml","Ahora Bs84,40",2025-06-12,84.4,"1"
"Farmacorp","cuidado_personal",NA,"Listerine Enjuague Bucal Anti Sarro X 250Ml","Ahora Bs36,70",2025-06-12,36.7,"1"
"Farmacorp","cuidado_personal",NA,"Listerine Enjuague Bucal Anticaries Zero Alcohol X 250Ml","Ahora Bs36,70",2025-06-12,36.7,"1"
"Farmacorp","cuidado_personal",NA,"Listerine Enjuague Bucal Anticaries Zero Alcohol X 500Ml","Ahora Bs56,10",2025-06-12,56.1,"1"
"Farmacorp","cuidado_personal",NA,"Listerine Enjuague Bucal Cool Mint X 180Ml","Ahora Bs49,80",2025-06-12,49.8,"1"
"Farmacorp","cuidado_personal",NA,"Listerine Enjuague Bucal Cool Mint X 250Ml","Ahora Bs60,00",2025-06-12,60,"1"
"Farmacorp","cuidado_personal",NA,"Nova Fix Crema Adhesiva Extra Fuerte X 20G","Bs69,30",2025-06-12,69.3,"1"
"Farmacorp","cuidado_personal",NA,"Odontol Fluor Sol X 220Ml Incoloro","Ahora Bs34,80",2025-06-12,34.8,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental 100% Menta Refrescante Con Fluor X 55Ml","Ahora Bs31,50",2025-06-12,31.5,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental 3D White Brilliant Fresh X 107Ml","Ahora Bs68,90",2025-06-12,68.9,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental 3D White Mineral Clean X 75Ml","Bs72,30",2025-06-12,72.3,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental Complete Menta Fresh X 100Ml","Ahora Bs29,50",2025-06-12,29.5,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental Encias Detox Sensitive X 75Ml","Ahora Bs84,10",2025-06-12,84.1,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental Extra Blancura Con Bicarbonato X 100Ml","Ahora Bs54,20",2025-06-12,54.2,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental Extra Blancura Con Bicarbonato X 150Ml","Ahora Bs71,90",2025-06-12,71.9,"1"
"Farmacorp","cuidado_personal",NA,"Oral B Pasta Dental Stages Niños Surtido X 75Ml","Ahora Bs39,50",2025-06-12,39.5,"1"
"Farmacorp","cuidado_personal",NA,"Oralgene Colutorio Antiséptico 0.12% X 120Ml","Ahora Bs52,40",2025-06-12,52.4,"1"
"Farmacorp","cuidado_personal",NA,"Ortho Kin Enjuague Bucal Fresa Mentolada X 500Ml","Ahora Bs129,40",2025-06-12,129.4,"3"
"Farmacorp","cuidado_personal",NA,"Ortho Kin Pasta Dentifrica Fresa Mentolada X 75Ml","Ahora Bs81,70",2025-06-12,81.7,"1"
"Farmacorp","cuidado_personal",NA,"Pasta Dental Oral B Stages Frozen Sabor Frutas X 75Ml","Ahora Bs39,50",2025-06-12,39.5,"1"
"Farmacorp","cuidado_personal",NA,"Periokin Gel 0.20% Clorhexidina X 30Ml","Ahora Bs89,00",2025-06-12,89,"3"
"Farmacorp","cuidado_personal",NA,"Periokin Hyaluronic 0.01 Gel Sabor Menta X 30Ml","Ahora Bs259,30",2025-06-12,259.3,"3"
"Farmacorp","cuidado_personal",NA,"Sensikin Enjuague Bucal X 250Ml","Ahora Bs100,50",2025-06-12,100.5,"3"
"Farmacorp","cuidado_personal",NA,"Sensikin Gel X 15Ml","Ahora Bs117,50",2025-06-12,117.5,"3"
"Farmacorp","cuidado_personal",NA,"Sensikin Pasta Dentífrica Tubo X 75Ml","Ahora Bs108,30",2025-06-12,108.3,"3"
"Farmacorp","cuidado_personal",NA,"Spray Bucal Buclorex Menta X 15Ml","Ahora Bs31,40",2025-06-12,31.4,"1"
"Farmacorp","cuidado_personal",NA,"Fixer Super Extra Fuerte Gel Para Cabello X 250G","Ahora Bs16,20",2025-06-12,16.2,"1"
"Farmacorp","cuidado_personal",NA,"Foramen Hilo Dental Mentolado Con Flúor X Unidad","Ahora Bs72,30",2025-06-12,72.3,"1"
"Farmacorp","cuidado_personal",NA,"Hilo Dental Reach Menta X Unidad","Ahora Bs75,20",2025-06-12,75.2,"1"
"Farmacorp","cuidado_personal",NA,"Escudo Protector Facial Bioseguridad Blunding","Ahora Bs56,30",2025-06-12,56.3,"1"
"Farmacorp","cuidado_personal",NA,"Escudo Protector Facial Bioseguridad C Cintillo","Bs11,10",2025-06-12,11.1,"1"
"Farmacorp","cuidado_personal",NA,"Escudo Protector Facial Bioseguridad C Soporte","Bs79,40",2025-06-12,79.4,"1"
"Farmacorp","cuidado_personal",NA,"Escudo Protector Facial Bioseguridad Con Gafas","Bs10,80",2025-06-12,10.8,"1"
"Farmacorp","cuidado_personal",NA,"Escudo Protector Facial Bioseguridad Infan C Gafas","Bs13,10",2025-06-12,13.1,"1"
"Farmacorp","cuidado_personal",NA,"Traje De Bioseguridad 3M Impermeable Xxl","Ahora Bs42,50",2025-06-12,42.5,"1"
"Farmacorp","cuidado_personal",NA,"Traje De Bioseguridad Impermeable L","Ahora Bs177,00",2025-06-12,177,"3"
"Farmacorp","cuidado_personal",NA,"Traje De Bioseguridad Impermeable M","Ahora Bs49,80",2025-06-12,49.8,"1"
"Farmacorp","cuidado_personal",NA,"Traje De Bioseguridad Impermeable Tipo 3","Ahora Bs50,10",2025-06-12,50.1,"1"
"Farmacorp","cuidado_personal",NA,"Traje De Bioseguridad Impermeable Xl","Bs42,80",2025-06-12,42.8,"1"
"Farmacorp","cuidado_personal",NA,"Traje De Bioseguridad Impermeable Xxl","Ahora Bs42,80",2025-06-12,42.8,"1"
"Farmacorp","cuidado_personal",NA,"Traje De Bioseguridad Impermeable Xxxl","Ahora Bs47,90",2025-06-12,47.9,"1"
"Farmacorp","cuidado_personal",NA,"Cuidado Íntimo Suave X 250Ml","Bs176,10",2025-06-12,176.1,"3"
"Farmacorp","cuidado_personal",NA,"Eucerin Ph5 Cuidado Íntimo X 250Ml","Ahora Bs297,20",2025-06-12,297.2,"2"
"Farmacorp","cuidado_personal",NA,"Farmax Hidraderm Jabon Liquido Intimo Fresh X 200Ml","Bs50,00",2025-06-12,50,"1"
"Farmacorp","cuidado_personal",NA,"Farmax Hidraderm Jabon Liquido Intimo Neutro X 200Ml","Bs50,00",2025-06-12,50,"1"
"Farmacorp","cuidado_personal",NA,"Lactibón Fem Ph 3.5 Loción X 240Ml","Ahora Bs301,50",2025-06-12,301.5,"2"
"Farmacorp","cuidado_personal",NA,"Lactibon Ph 3.5 Loción X 100Ml","Ahora Bs204,80",2025-06-12,204.8,"3"
"Farmacorp","cuidado_personal",NA,"Nivea Cuidado Íntimo X 250Ml","Ahora Bs176,10",2025-06-12,176.1,"3"
"Farmacorp","cuidado_personal",NA,"Nosotras Jabón Intimo Sensiti-V X 200Ml","Ahora Bs79,90",2025-06-12,79.9,"1"
"Farmacorp","cuidado_personal",NA,"Asepxia Jabon Carbon Con Bicarbonato X 100G","Ahora Bs49,60",2025-06-12,49.6,"1"
"Farmacorp","cuidado_personal",NA,"Asepxia Jabon Carbon Efecto Purificante X 100G","Ahora Bs48,70",2025-06-12,48.7,"1"
"Farmacorp","cuidado_personal",NA,"Asepxia Jabón En Barra Azufre X 100G","Ahora Bs43,30",2025-06-12,43.3,"1"
"Farmacorp","cuidado_personal",NA,"Asepxia Jabón Exfoliante X 100G","Ahora Bs43,30",2025-06-12,43.3,"1"
"Farmacorp","cuidado_personal",NA,"Asepxia Jabon Forte X 100G","Ahora Bs43,30",2025-06-12,43.3,"1"
"Farmacorp","cuidado_personal",NA,"Asepxia Jabon Liquido Purificante X 200Ml","Ahora Bs64,90",2025-06-12,64.9,"1"
"Farmacorp","cuidado_personal",NA,"Aval Jabon Liq X 400Ml Lavanda","Bs21,60",2025-06-12,21.6,"1"
"Farmacorp","cuidado_personal",NA,"Aval Jabon Liq X 400Ml Manzana","Bs21,60",2025-06-12,21.6,"1"
"Farmacorp","cuidado_personal",NA,"Bacterion Jab Liq Para Manos X 500Ml Frutos Rojos","Bs44,70",2025-06-12,44.7,"1"
"Farmacorp","cuidado_personal",NA,"Cuidado Íntimo Suave X 250Ml","Bs176,10",2025-06-12,176.1,"3"
"Farmacorp","cuidado_personal",NA,"Dove Jabon Blanco X 135G","Ahora Bs21,10",2025-06-12,21.1,"1"
"Farmacorp","cuidado_personal",NA,"Dove Jabón Blanco X 90G","Ahora Bs14,00",2025-06-12,14,"1"
"Farmacorp","cuidado_personal",NA,"Dove Jabón Blanco X 90G","Ahora Bs36,10",2025-06-12,36.1,"1"
"Farmacorp","cuidado_personal",NA,"Dove Jabón Karite Y Vainilla X 90G","Ahora Bs14,00",2025-06-12,14,"1"
"Farmacorp","cuidado_personal",NA,"Dove Jabon X 135Gr Cuidado Antibacterial","Ahora Bs21,10",2025-06-12,21.1,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon Azufre Duo Con Acido Salicilico X 90G","Ahora Bs42,40",2025-06-12,42.4,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon De Glicerina Miel De Abeja X 110G","Ahora Bs28,50",2025-06-12,28.5,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon De Glicerina X 110G","Ahora Bs28,50",2025-06-12,28.5,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon Detox Carbon Activado X 110G","Ahora Bs42,00",2025-06-12,42,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon Glicerina Con Sabila X 110G","Ahora Bs28,50",2025-06-12,28.5,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon Manzanilla X 90G","Ahora Bs28,40",2025-06-12,28.4,"1"
"Farmacorp","cuidado_personal",NA,"Dr. Peña Jabon X 90G Marco Y Sauco","Ahora Bs42,00",2025-06-12,42,"1"
